cafe_id, business_name,cafe_name,cafe_rating,visitor_reviews,blog_reviews,address,business_hours,cafe_phone_no,cafe_info,keyword,latitude,longitude
1005,구지면 카페솔례단길,카페 솔례단길,4.56,211,20,대구 달성군 현풍읍 삼강길 40 B동,10:30 - 20:30,053-615-2922,달콤하고 부드러운 크림을 맛볼수 있는카페,"{'친절해요': '115', '커피가 맛있어요': '108', '매장이 청결해요': '89', '음료가 맛있어요': '86', '주차하기 편해요': '55', '인테리어가 멋져요': '51', '디저트가 맛있어요': '49', '뷰가 좋아요': '47', '특별한 메뉴가 있어요': '40', '대화하기 좋아요': '28', '사진이 잘 나와요': '26', '가성비가 좋아요': '17', '집중하기 좋아요': '14', '좌석이 편해요': '8', '화장실이 깨끗해요': '1'}",35.6660585,128.4256162
1006,현풍읍 팬도로시 디지스트점,팬도로시 디지스트점,4.38,239,0,대구 달성군 현풍읍 상리 8,,,NO INFO,"{'가성비가 좋아요': '31', '커피가 맛있어요': '29', '친절해요': '19', '대화하기 좋아요': '11', '매장이 청결해요': '8', '음료가 맛있어요': '7', '좌석이 편해요': '4', '디저트가 맛있어요': '4', '주차하기 편해요': '4', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '1'}",35.706393,128.4525333
1007,현풍읍 드롭탑 대구테크노폴리스점,드롭탑 대구테크노폴리스점,0.0,67,9,대구 달성군 현풍읍 테크노공원로 21 테크노타워 1층,09:00 - 23:30,0507-1473-2456,"최고의 장소, 최고의 커피 스페셜티 커피전문점","{'커피가 맛있어요': '40', '인테리어가 멋져요': '17', '대화하기 좋아요': '15', '친절해요': '14', '음료가 맛있어요': '12', '매장이 청결해요': '12', '집중하기 좋아요': '10', '디저트가 맛있어요': '9', '가성비가 좋아요': '4', '좌석이 편해요': '3', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2'}",35.6913426,128.4539311
1008,현풍읍 커피에반하다 대구중리점,커피에반하다 대구중리점,4.72,156,0,"대구 달성군 현풍읍 테크노대로 15 ,1층 110호",,053-614-3755,NO INFO,"{'커피가 맛있어요': '39', '친절해요': '32', '음료가 맛있어요': '15', '가성비가 좋아요': '13', '매장이 청결해요': '13', '좌석이 편해요': '7', '대화하기 좋아요': '7', '주차하기 편해요': '6', '인테리어가 멋져요': '5', '디저트가 맛있어요': '3', '집중하기 좋아요': '3', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '1'}",35.6895828,128.4472059
1009,구지면 턴커피,턴커피 현풍점,0.0,31,20,대구 달성군 현풍읍 테크노대로 61 116호,,0507-1323-1669,"안녕하세요! 턴커피입니다.
방문해주셔서 감사합니다.
>> 바리스타 교육 및 개인창업컨설팅 과 턴커피 프렌차이즈 가맹점 교육 진행합니다
>> 커피 메뉴 외에도 원두와 드립백, 콜드브루 판매중입니다.
>> 원두는 매장과 배달의민족, 스마트스토어에서 주문가능합니다.
>> 턴커피랩에서 바리스타교육도 함께하고 있습니다.","{'커피가 맛있어요': '23', '친절해요': '11', '가성비가 좋아요': '5', '음료가 맛있어요': '4', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '포장이 깔끔해요': '2', '매장이 청결해요': '2', '컨셉이 독특해요': '1', '디저트가 맛있어요': '1', '주차하기 편해요': '1'}",35.6895941,128.4521988
1010,구지면 이리와,이리와애견카페,0.0,78,88,대구 달성군 현풍읍 테크노대로 61 3층 메가타워 301호,,0507-1315-4396,"안녕하세요:)
반려견을 우선으로 생각하는 '이리와' 입니다.

-영업시간
평일

놀이방 09:00 - 20:00
카페 11:00 - 20:00

주말

놀이방/카페 11:00 - 20:00

- 호텔 및 돌봄놀이방(한달반) 정기권 상시 모집중 -

-중.소형견(~15KG) 전용 애견카페입니다.
-반려견 없이도 입장 가능합니다
-방문 전 '이용안내 및 주의사항' 확인 후 방문 부탁드립니다.

넓은 실내공간과 야외테라스에서 뛰어놀 댕댕이들~
-위치 : 대구 달성군 현풍읍 테크노대로61 3층 이리와",{},35.6895941,128.4521988
1011,현풍읍 카페오키도키,카페 오키도키,0.0,15,8,대구 달성군 현풍읍 테크노북로 33-1 1층,"12:00 - 20:30
20:00 라스트오더",010-9289-6097,"안녕하세요!
이번에 오픈하게된 카페 오키도키 입니다.
위치는 대구 현풍 일동미라주, LH천년나무 사이
작은사거리 코너에 위치하고 있습니다!

저희 카페는 오멜라스 인도블렌딩 원두를 사용하고 있습니다!
고소한 브라질을 베이스로 기반을 두고
콜롬비아 고유의 진한 단맛을 주고
인도의 묵직함과 곡식의 구수함을 더한 커피자체의
밸런스와 단맛에 집중한 원두라 보시면 됩니다.

앞으로 저희 카페 오키도키 많이 예뻐해주시고
많이 들러주세요! 감사합니다.","{'친절해요': '8', '매장이 청결해요': '8', '커피가 맛있어요': '5', '음료가 맛있어요': '4', '인테리어가 멋져요': '4', '가성비가 좋아요': '2', '집중하기 좋아요': '2', '디저트가 맛있어요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}",35.6921432,128.4475194
1012,현풍읍 보람베이킹카페,보람베이킹카페,4.65,118,31,대구 달성군 현풍읍 테크노북로 33-8 1층,,010-6311-9960,NO INFO,"{'커피가 맛있어요': '17', '친절해요': '15', '빵이 맛있어요': '12', '특별한 메뉴가 있어요': '12', '대화하기 좋아요': '9', '가성비가 좋아요': '6', '음료가 맛있어요': '3', '매장이 청결해요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}",35.6927711,128.4477612
1013,현풍읍 베이크앤드,베이크앤드,0.0,91,8,대구 달성군 현풍읍 테크노북로3길 6 1층,12:00 - 19:00,0507-1390-9499,디저트와 커피를 팔아요,"{'디저트가 맛있어요': '83', '친절해요': '64', '매장이 청결해요': '46', '인테리어가 멋져요': '40', '특별한 메뉴가 있어요': '39', '커피가 맛있어요': '23', '음료가 맛있어요': '21', '사진이 잘 나와요': '13', '가성비가 좋아요': '5', '아늑해요': '3', '대화하기 좋아요': '3', '선물하기 좋아요': '2', '주차하기 편해요': '2', '빵이 맛있어요': '1', '포장이 깔끔해요': '1', '특별한 날 가기 좋아요': '1', '집중하기 좋아요': '1'}",35.6970576,128.4534871
1014,현풍읍 탑리터 현풍점,탑리터 현풍점,0.0,294,32,대구 달성군 현풍읍 테크노상업로 20 탑리터현풍점,08:00 - 24:00,0507-1310-1446,대구 상생프로젝트 카페 탑리터 입니다. 대구 top 많은 사랑 부탁드립니다~,"{'커피가 맛있어요': '136', '가성비가 좋아요': '119', '친절해요': '78', '음료가 맛있어요': '64', '디저트가 맛있어요': '25', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '7', '인테리어가 멋져요': '5', '주차하기 편해요': '5', '뷰가 좋아요': '5', '대화하기 좋아요': '4', '좌석이 편해요': '2', '화장실이 깨끗해요': '2', '메뉴 구성이 알차요': '1', '사진이 잘 나와요': '1'}",35.6909982,128.4521
1015,현풍읍 더리터 현풍점,더리터 현풍점,0.0,73,3,대구 달성군 현풍읍 테크노상업로 26,07:00 - 22:00,053-611-3750,NO INFO,"{'커피가 맛있어요': '31', '친절해요': '28', '가성비가 좋아요': '23', '음료가 맛있어요': '16', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3'}",35.6914013,128.4522393
1016,현풍읍 젤로,젤로 커피&눈꽃빙수 현풍점,0.0,57,3,대구 달성군 현풍읍 테크노상업로 30 1층 116호,,070-8691-3485,NO INFO,"{'디저트가 맛있어요': '28', '커피가 맛있어요': '20', '음료가 맛있어요': '15', '친절해요': '6', '특별한 메뉴가 있어요': '5', '인테리어가 멋져요': '4', '가성비가 좋아요': '4', '대화하기 좋아요': '4', '주차하기 편해요': '2', '좌석이 편해요': '1'}",35.6917023,128.452399
1017,현풍읍 핑퐁커피 현풍점,핑퐁커피 현풍점,4.67,70,47,대구 달성군 현풍읍 테크노상업로 34 102호,10:00 - 19:00,0507-1381-4163,"당신이 일상에서 만나는 한 잔의 커피는
가장 완벽하고, 합리적이어야 합니다.
일상에서의 작은 행복, 핑퐁커피를 만나보세요.

*매주 토요일은 휴무입니다.","{'친절해요': '23', '커피가 맛있어요': '21', '디저트가 맛있어요': '15', '음료가 맛있어요': '14', '매장이 청결해요': '11', '가성비가 좋아요': '5', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}",35.6919868,128.4526001
1018,구지면 제이에이치커피,JH커피아카데미학원,0.0,9,3,대구 달성군 현풍읍 테크노상업로 40 월드프라자 7층 702호,00:00 - 24:00,053-616-7525,"안녕하세요. 대구 달성군 교육청인증 1호 바리스타 학원 제이에이치커피아카데미 입니다.
현재 달성군 1호 바리스타 국비학원으로 선정되어 많은분들이 교육을 받고 있습니다.
공식인증 지정 시험장으로, 본 학원에서 필기 및 실기 시험이 진행 됩니다.",{},35.6922465,128.4528373
1019,구지면 청담 테크노점,청담커피 테크노점,0.0,6,3,대구 달성군 현풍읍 테크노상업로 48 . 1층 106호,"08:00 - 20:00
19:30 라스트오더",0507-1375-3971,"2023년5월 청담커피 새로운 스타트

음료1+디저트1
세트메뉴 다양화
ex) 생크림커피콩빵10개+아메리카노1

패스오더 5프로적립
당근마켓 단골10프로 전메뉴쿠폰
배달의민족 배달비지원 대기중~

High Quality & Low Price
커피의 가격은 합리적으로!!
그러나 커피의 품질에는 타협하지 않는 그리고 센스있는 공간, 문화가 있는 청담커피입니다.",{},35.692795,128.4536081
1020,현풍읍 텐퍼센트커피 대구테크노폴리스점,텐퍼센트커피 대구테크노폴리스점,0.0,235,25,대구 달성군 현풍읍 테크노상업로 52,08:30 - 21:00,053-611-2432,NO INFO,"{'커피가 맛있어요': '155', '친절해요': '56', '가성비가 좋아요': '49', '음료가 맛있어요': '45', '매장이 청결해요': '36', '인테리어가 멋져요': '32', '디저트가 맛있어요': '15', '특별한 메뉴가 있어요': '14', '대화하기 좋아요': '14', '사진이 잘 나와요': '9', '좌석이 편해요': '7', '집중하기 좋아요': '4', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '음식이 빨리 나와요': '1'}",35.6930892,128.4543285
1021,현풍읍 모모,모모,0.0,10,8,대구 달성군 현풍읍 테크노상업로2길 8-7 ECH건물 5층,16:00 - 24:00,0507-1460-0161,"사랑하는 반려동물과 함께 즐거운 시간을 가지세요. 260평대 실내외. 저녁에는 포차, 바베큐, 식사와 각종 음료와 주류. 프라이빗하게 단독으로 즐길 수 있는 테라스는 저렴한 금액으로
 시간제 대관가능합니다.",{},35.6912907,128.4527813
1022,현풍읍 리970,RE970,0.0,37,20,대구 달성군 현풍읍 테크노중앙대로 243 108호,,0507-1333-9732,안녕하세요. 현풍 테크노폴리스에 위치한 RE:97 0입니다 모든디저트는 수제로 만들어지고 있어 요ㅎㅎ,"{'디저트가 맛있어요': '25', '커피가 맛있어요': '18', '친절해요': '15', '인테리어가 멋져요': '11', '특별한 메뉴가 있어요': '11', '매장이 청결해요': '11', '음료가 맛있어요': '6', '사진이 잘 나와요': '6', '대화하기 좋아요': '5', '주차하기 편해요': '2', '좌석이 편해요': '1', '가성비가 좋아요': '1', '집중하기 좋아요': '1'}",35.6921357,128.4559257
1023,현풍읍 하삼동커피 대구현풍테크노점,하삼동커피 현풍테크노점,0.0,83,4,대구 달성군 현풍읍 테크노중앙대로 243 타임스퀘어 104호,08:00 - 22:00,0507-1385-0026,"하삼동커피 현풍테크노점(버거킹옆)
오픈합니다^^
항상청결하고 고객에게 최선을다하며
항상 고객을위하는 마음으로 항상노력하는
하삼동커피 테크노점이 되겠습니다
많은이용부탁드리겠습니다 ,
감사합니다~^~^","{'가성비가 좋아요': '33', '커피가 맛있어요': '32', '친절해요': '32', '음료가 맛있어요': '24', '매장이 청결해요': '20', '인테리어가 멋져요': '12', '좌석이 편해요': '11', '대화하기 좋아요': '8', '디저트가 맛있어요': '7', '주차하기 편해요': '6', '사진이 잘 나와요': '5', '특별한 메뉴가 있어요': '5', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}",35.6921357,128.4559257
1024,현풍읍 소소베이크샵,소소베이크샵,0.0,17,12,대구 달성군 현풍읍 테크노중앙대로5길 15-13 1층 103호,,0507-1465-0146,"xoxo bake shop은 구움과자류 ,케이크,디저트를 판매하는 매장이며 택배 ,답례품,배달,포장,취미베이킹클래스,키즈베이킹클래스를 전문으로 합니다 .홀운영은 따로 안하며 테이크아웃전문 매장입니다.","{'디저트가 맛있어요': '14', '친절해요': '12', '특별한 메뉴가 있어요': '8', '음료가 맛있어요': '6', '커피가 맛있어요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '5', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '음식이 빨리 나와요': '1', '인테리어가 멋져요': '1'}",35.6970314,128.453907
1025,현풍읍 커피왕가,커피왕가,0.0,6,3,대구 달성군 현풍읍 테크노중앙대로5길 16-8 경남빌 1층,10:00 - 21:00,053-614-1580,NO INFO,{},35.6982414,128.4542139
1026,현풍읍 디포타,디포타,4.76,137,45,대구 달성군 현풍읍 테크노중앙대로5길 2-6,08:00 - 22:00,010-4797-3319,NO INFO,"{'커피가 맛있어요': '29', '디저트가 맛있어요': '22', '음료가 맛있어요': '15', '친절해요': '15', '대화하기 좋아요': '13', '매장이 청결해요': '11', '집중하기 좋아요': '10', '인테리어가 멋져요': '9', '특별한 메뉴가 있어요': '9', '가성비가 좋아요': '7', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2'}",35.69830820000001,128.4559912
1027,현풍읍 더플러스커피,더플러스커피,4.44,69,14,대구 달성군 현풍읍 테크노중앙대로5길 34-26,11:30 - 21:00,,NO INFO,"{'커피가 맛있어요': '13', '음료가 맛있어요': '5', '친절해요': '5', '디저트가 맛있어요': '4', '인테리어가 멋져요': '3', '대화하기 좋아요': '3', '매장이 청결해요': '2', '화장실이 깨끗해요': '2', '사진이 잘 나와요': '1', '가성비가 좋아요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1'}",35.697107,128.4516906
